injection_id,point_index,time_s,detector_channel,signal_raw,signal_unit,signal_corrected,preprocessing_method,preprocessing_version
dead-time-000,68,8.160000,detector-primary,6.36539511356e-105,arbitrary_unit,,,
dead-time-000,69,8.280000,detector-primary,2.45587692693e-103,arbitrary_unit,,,
dead-time-000,70,8.400000,detector-primary,9.21561017971e-102,arbitrary_unit,,,
dead-time-000,71,8.520000,detector-primary,3.36339486738e-100,arbitrary_unit,,,
dead-time-000,72,8.640000,detector-primary,1.19389980918e-98,arbitrary_unit,,,
dead-time-000,73,8.760000,detector-primary,4.12186888434e-97,arbitrary_unit,,,
dead-time-000,74,8.880000,detector-primary,1.38406576775e-95,arbitrary_unit,,,
dead-time-000,75,9.000000,detector-primary,4.52017809326e-94,arbitrary_unit,,,
dead-time-000,76,9.120000,detector-primary,1.43578902538e-92,arbitrary_unit,,,
dead-time-000,77,9.240000,detector-primary,4.43569807238e-91,arbitrary_unit,,,
dead-time-000,78,9.360000,detector-primary,1.33281413242e-89,arbitrary_unit,,,
dead-time-000,79,9.480000,detector-primary,3.89505384334e-88,arbitrary_unit,,,
dead-time-000,80,9.600000,detector-primary,1.10711722139e-86,arbitrary_unit,,,
dead-time-000,81,9.720000,detector-primary,3.0606242261e-85,arbitrary_unit,,,
dead-time-000,82,9.840000,detector-primary,8.22929595034e-84,arbitrary_unit,,,
dead-time-000,83,9.960000,detector-primary,2.15204632207e-82,arbitrary_unit,,,
dead-time-000,84,10.080000,detector-primary,5.47364734721e-81,arbitrary_unit,,,
dead-time-000,85,10.200000,detector-primary,1.35406114553e-79,arbitrary_unit,,,
dead-time-000,86,10.320000,detector-primary,3.25788690061e-78,arbitrary_unit,,,
dead-time-000,87,10.440000,detector-primary,7.62377367461e-77,arbitrary_unit,,,
dead-time-000,88,10.560000,detector-primary,1.73516289051e-75,arbitrary_unit,,,
dead-time-000,89,10.680000,detector-primary,3.84102179342e-74,arbitrary_unit,,,
dead-time-000,90,10.800000,detector-primary,8.26969621254e-73,arbitrary_unit,,,
dead-time-000,91,10.920000,detector-primary,1.73168384399e-71,arbitrary_unit,,,
dead-time-000,92,11.040000,detector-primary,3.52682506517e-70,arbitrary_unit,,,
dead-time-000,93,11.160000,detector-primary,6.98611123893e-69,arbitrary_unit,,,
dead-time-000,94,11.280000,detector-primary,1.34593268217e-67,arbitrary_unit,,,
dead-time-000,95,11.400000,detector-primary,2.52201372412e-66,arbitrary_unit,,,
dead-time-000,96,11.520000,detector-primary,4.59629417218e-65,arbitrary_unit,,,
dead-time-000,97,11.640000,detector-primary,8.1471263589e-64,arbitrary_unit,,,
dead-time-000,98,11.760000,detector-primary,1.40455047828e-62,arbitrary_unit,,,
dead-time-000,99,11.880000,detector-primary,2.35508461971e-61,arbitrary_unit,,,
dead-time-000,100,12.000000,detector-primary,3.84071379114e-60,arbitrary_unit,,,
dead-time-000,101,12.120000,detector-primary,6.09191223499e-59,arbitrary_unit,,,
dead-time-000,102,12.240000,detector-primary,9.39791678827e-58,arbitrary_unit,,,
dead-time-000,103,12.360000,detector-primary,1.41008670272e-56,arbitrary_unit,,,
dead-time-000,104,12.480000,detector-primary,2.05776749811e-55,arbitrary_unit,,,
dead-time-000,105,12.600000,detector-primary,2.92067379431e-54,arbitrary_unit,,,
dead-time-000,106,12.720000,detector-primary,4.03186580668e-53,arbitrary_unit,,,
dead-time-000,107,12.840000,detector-primary,5.41334054013e-52,arbitrary_unit,,,
dead-time-000,108,12.960000,detector-primary,7.06904737399e-51,arbitrary_unit,,,
dead-time-000,109,13.080000,detector-primary,8.97827079972e-50,arbitrary_unit,,,
dead-time-000,110,13.200000,detector-primary,1.10907463491e-48,arbitrary_unit,,,
dead-time-000,111,13.320000,detector-primary,1.33249353266e-47,arbitrary_unit,,,
dead-time-000,112,13.440000,detector-primary,1.55706130185e-46,arbitrary_unit,,,
dead-time-000,113,13.560000,detector-primary,1.76963042688e-45,arbitrary_unit,,,
dead-time-000,114,13.680000,detector-primary,1.95612096196e-44,arbitrary_unit,,,
dead-time-000,115,13.800000,detector-primary,2.10302822556e-43,arbitrary_unit,,,
dead-time-000,116,13.920000,detector-primary,2.19902800633e-42,arbitrary_unit,,,
dead-time-000,117,14.040000,detector-primary,2.23641647944e-41,arbitrary_unit,,,
dead-time-000,118,14.160000,detector-primary,2.21213115092e-40,arbitrary_unit,,,
dead-time-000,119,14.280000,detector-primary,2.12816513276e-39,arbitrary_unit,,,
dead-time-000,120,14.400000,detector-primary,1.99129700266e-38,arbitrary_unit,,,
dead-time-000,121,14.520000,detector-primary,1.81218704299e-37,arbitrary_unit,,,
dead-time-000,122,14.640000,detector-primary,1.60400702557e-36,arbitrary_unit,,,
dead-time-000,123,14.760000,detector-primary,1.38084768385e-35,arbitrary_unit,,,
dead-time-000,124,14.880000,detector-primary,1.15616961036e-34,arbitrary_unit,,,
dead-time-000,125,15.000000,detector-primary,9.41528755137e-34,arbitrary_unit,,,
dead-time-000,126,15.120000,detector-primary,7.45730474672e-33,arbitrary_unit,,,
dead-time-000,127,15.240000,detector-primary,5.74468815435e-32,arbitrary_unit,,,
dead-time-000,128,15.360000,detector-primary,4.30414892802e-31,arbitrary_unit,,,
dead-time-000,129,15.480000,detector-primary,3.13649345745e-30,arbitrary_unit,,,
dead-time-000,130,15.600000,detector-primary,2.22299121465e-29,arbitrary_unit,,,
dead-time-000,131,15.720000,detector-primary,1.53238316157e-28,arbitrary_unit,,,
dead-time-000,132,15.840000,detector-primary,1.02738509381e-27,arbitrary_unit,,,
dead-time-000,133,15.960000,detector-primary,6.69939236368e-27,arbitrary_unit,,,
dead-time-000,134,16.080000,detector-primary,4.24887379974e-26,arbitrary_unit,,,
dead-time-000,135,16.200000,detector-primary,2.62088831275e-25,arbitrary_unit,,,
dead-time-000,136,16.320000,detector-primary,1.57238705933e-24,arbitrary_unit,,,
dead-time-000,137,16.440000,detector-primary,9.1750126578e-24,arbitrary_unit,,,
dead-time-000,138,16.560000,detector-primary,5.20703081237e-23,arbitrary_unit,,,
dead-time-000,139,16.680000,detector-primary,2.8741530283e-22,arbitrary_unit,,,
dead-time-000,140,16.800000,detector-primary,1.54299987837e-21,arbitrary_unit,,,
dead-time-000,141,16.920000,detector-primary,8.05671795787e-21,arbitrary_unit,,,
dead-time-000,142,17.040000,detector-primary,4.09153898544e-20,arbitrary_unit,,,
dead-time-000,143,17.160000,detector-primary,2.02093102474e-19,arbitrary_unit,,,
dead-time-000,144,17.280000,detector-primary,9.70850934501e-19,arbitrary_unit,,,
dead-time-000,145,17.400000,detector-primary,4.53617581994e-18,arbitrary_unit,,,
dead-time-000,146,17.520000,detector-primary,2.06140568732e-17,arbitrary_unit,,,
dead-time-000,147,17.640000,detector-primary,9.11115269215e-17,arbitrary_unit,,,
dead-time-000,148,17.760000,detector-primary,3.91669221167e-16,arbitrary_unit,,,
dead-time-000,149,17.880000,detector-primary,1.63757737053e-15,arbitrary_unit,,,
dead-time-000,150,18.000000,detector-primary,6.65917574158e-15,arbitrary_unit,,,
dead-time-000,151,18.120000,detector-primary,2.63375509694e-14,arbitrary_unit,,,
dead-time-000,152,18.240000,detector-primary,1.01313324393e-13,arbitrary_unit,,,
dead-time-000,153,18.360000,detector-primary,3.79047823703e-13,arbitrary_unit,,,
dead-time-000,154,18.480000,detector-primary,1.37929675123e-12,arbitrary_unit,,,
dead-time-000,155,18.600000,detector-primary,4.88154934208e-12,arbitrary_unit,,,
dead-time-000,156,18.720000,detector-primary,1.68032743419e-11,arbitrary_unit,,,
dead-time-000,157,18.840000,detector-primary,5.62556849667e-11,arbitrary_unit,,,
dead-time-000,158,18.960000,detector-primary,1.83178787652e-10,arbitrary_unit,,,
dead-time-000,159,19.080000,detector-primary,5.80123165546e-10,arbitrary_unit,,,
dead-time-000,160,19.200000,detector-primary,1.78690514896e-09,arbitrary_unit,,,
dead-time-000,161,19.320000,detector-primary,5.35326887303e-09,arbitrary_unit,,,
dead-time-000,162,19.440000,detector-primary,1.55981422881e-08,arbitrary_unit,,,
dead-time-000,163,19.560000,detector-primary,4.42041417629e-08,arbitrary_unit,,,
dead-time-000,164,19.680000,detector-primary,1.21839837958e-07,arbitrary_unit,,,
dead-time-000,165,19.800000,detector-primary,3.26626883291e-07,arbitrary_unit,,,
dead-time-000,166,19.920000,detector-primary,8.51629712886e-07,arbitrary_unit,,,
dead-time-000,167,20.040000,detector-primary,2.15966280269e-06,arbitrary_unit,,,
dead-time-000,168,20.160000,detector-primary,5.32668917589e-06,arbitrary_unit,,,
dead-time-000,169,20.280000,detector-primary,1.27780630627e-05,arbitrary_unit,,,
dead-time-000,170,20.400000,detector-primary,2.98132253766e-05,arbitrary_unit,,,
dead-time-000,171,20.520000,detector-primary,6.76533277496e-05,arbitrary_unit,,,
dead-time-000,172,20.640000,detector-primary,0.000149315752908,arbitrary_unit,,,
dead-time-000,173,20.760000,detector-primary,0.000320522379144,arbitrary_unit,,,
dead-time-000,174,20.880000,detector-primary,0.000669186777838,arbitrary_unit,,,
dead-time-000,175,21.000000,detector-primary,0.00135885341249,arbitrary_unit,,,
dead-time-000,176,21.120000,detector-primary,0.00268370102322,arbitrary_unit,,,
dead-time-000,177,21.240000,detector-primary,0.00515503856455,arbitrary_unit,,,
dead-time-000,178,21.360000,detector-primary,0.00963087995863,arbitrary_unit,,,
dead-time-000,179,21.480000,detector-primary,0.0174999289455,arbitrary_unit,,,
dead-time-000,180,21.600000,detector-primary,0.0309273611158,arbitrary_unit,,,
dead-time-000,181,21.720000,detector-primary,0.0531600902619,arbitrary_unit,,,
dead-time-000,182,21.840000,detector-primary,0.0888719723059,arbitrary_unit,,,
dead-time-000,183,21.960000,detector-primary,0.144504107358,arbitrary_unit,,,
dead-time-000,184,22.080000,detector-primary,0.228524006276,arbitrary_unit,,,
dead-time-000,185,22.200000,detector-primary,0.351495468987,arbitrary_unit,,,
dead-time-000,186,22.320000,detector-primary,0.525828228932,arbitrary_unit,,,
dead-time-000,187,22.440000,detector-primary,0.76507555866,arbitrary_unit,,,
dead-time-000,188,22.560000,detector-primary,1.08268226589,arbitrary_unit,,,
dead-time-000,189,22.680000,detector-primary,1.49016370958,arbitrary_unit,,,
dead-time-000,190,22.800000,detector-primary,1.99481767022,arbitrary_unit,,,
dead-time-000,191,22.920000,detector-primary,2.59721973887,arbitrary_unit,,,
dead-time-000,192,23.040000,detector-primary,3.28889832406,arbitrary_unit,,,
dead-time-000,193,23.160000,detector-primary,4.05068493318,arbitrary_unit,,,
dead-time-000,194,23.280000,detector-primary,4.8522452777,arbitrary_unit,,,
dead-time-000,195,23.400000,detector-primary,5.65318622286,arbitrary_unit,,,
dead-time-000,196,23.520000,detector-primary,6.40589922333,arbitrary_unit,,,
dead-time-000,197,23.640000,detector-primary,7.05997522068,arbitrary_unit,,,
dead-time-000,198,23.760000,detector-primary,7.56767575125,arbitrary_unit,,,
dead-time-000,199,23.880000,detector-primary,7.88965693395,arbitrary_unit,,,
dead-time-000,200,24.000000,detector-primary,8,arbitrary_unit,,,
dead-time-000,201,24.120000,detector-primary,7.88965693395,arbitrary_unit,,,
dead-time-000,202,24.240000,detector-primary,7.56767575125,arbitrary_unit,,,
dead-time-000,203,24.360000,detector-primary,7.05997522068,arbitrary_unit,,,
dead-time-000,204,24.480000,detector-primary,6.40589922333,arbitrary_unit,,,
dead-time-000,205,24.600000,detector-primary,5.65318622286,arbitrary_unit,,,
dead-time-000,206,24.720000,detector-primary,4.8522452777,arbitrary_unit,,,
dead-time-000,207,24.840000,detector-primary,4.05068493318,arbitrary_unit,,,
dead-time-000,208,24.960000,detector-primary,3.28889832406,arbitrary_unit,,,
dead-time-000,209,25.080000,detector-primary,2.59721973887,arbitrary_unit,,,
dead-time-000,210,25.200000,detector-primary,1.99481767022,arbitrary_unit,,,
dead-time-000,211,25.320000,detector-primary,1.49016370958,arbitrary_unit,,,
dead-time-000,212,25.440000,detector-primary,1.08268226589,arbitrary_unit,,,
dead-time-000,213,25.560000,detector-primary,0.76507555866,arbitrary_unit,,,
dead-time-000,214,25.680000,detector-primary,0.525828228932,arbitrary_unit,,,
dead-time-000,215,25.800000,detector-primary,0.351495468987,arbitrary_unit,,,
dead-time-000,216,25.920000,detector-primary,0.228524006276,arbitrary_unit,,,
dead-time-000,217,26.040000,detector-primary,0.144504107358,arbitrary_unit,,,
dead-time-000,218,26.160000,detector-primary,0.0888719723059,arbitrary_unit,,,
dead-time-000,219,26.280000,detector-primary,0.0531600902619,arbitrary_unit,,,
dead-time-000,220,26.400000,detector-primary,0.0309273611158,arbitrary_unit,,,
dead-time-000,221,26.520000,detector-primary,0.0174999289455,arbitrary_unit,,,
dead-time-000,222,26.640000,detector-primary,0.00963087995863,arbitrary_unit,,,
dead-time-000,223,26.760000,detector-primary,0.00515503856455,arbitrary_unit,,,
dead-time-000,224,26.880000,detector-primary,0.00268370102322,arbitrary_unit,,,
dead-time-000,225,27.000000,detector-primary,0.00135885341249,arbitrary_unit,,,
dead-time-000,226,27.120000,detector-primary,0.000669186777838,arbitrary_unit,,,
dead-time-000,227,27.240000,detector-primary,0.000320522379144,arbitrary_unit,,,
dead-time-000,228,27.360000,detector-primary,0.000149315752908,arbitrary_unit,,,
dead-time-000,229,27.480000,detector-primary,6.76533277496e-05,arbitrary_unit,,,
dead-time-000,230,27.600000,detector-primary,2.98132253766e-05,arbitrary_unit,,,
dead-time-000,231,27.720000,detector-primary,1.27780630627e-05,arbitrary_unit,,,
dead-time-000,232,27.840000,detector-primary,5.32668917589e-06,arbitrary_unit,,,
dead-time-000,233,27.960000,detector-primary,2.15966280269e-06,arbitrary_unit,,,
dead-time-000,234,28.080000,detector-primary,8.51629712886e-07,arbitrary_unit,,,
dead-time-000,235,28.200000,detector-primary,3.26626883291e-07,arbitrary_unit,,,
dead-time-000,236,28.320000,detector-primary,1.21839837958e-07,arbitrary_unit,,,
dead-time-000,237,28.440000,detector-primary,4.42041417629e-08,arbitrary_unit,,,
dead-time-000,238,28.560000,detector-primary,1.55981422881e-08,arbitrary_unit,,,
dead-time-000,239,28.680000,detector-primary,5.35326887303e-09,arbitrary_unit,,,
dead-time-000,240,28.800000,detector-primary,1.78690514896e-09,arbitrary_unit,,,
dead-time-000,241,28.920000,detector-primary,5.80123165546e-10,arbitrary_unit,,,
dead-time-000,242,29.040000,detector-primary,1.83178787652e-10,arbitrary_unit,,,
dead-time-000,243,29.160000,detector-primary,5.62556849667e-11,arbitrary_unit,,,
dead-time-000,244,29.280000,detector-primary,1.68032743419e-11,arbitrary_unit,,,
dead-time-000,245,29.400000,detector-primary,4.88154934208e-12,arbitrary_unit,,,
dead-time-000,246,29.520000,detector-primary,1.37929675123e-12,arbitrary_unit,,,
dead-time-000,247,29.640000,detector-primary,3.79047823703e-13,arbitrary_unit,,,
dead-time-000,248,29.760000,detector-primary,1.01313324393e-13,arbitrary_unit,,,
dead-time-000,249,29.880000,detector-primary,2.63375509694e-14,arbitrary_unit,,,
dead-time-000,250,30.000000,detector-primary,6.65917574158e-15,arbitrary_unit,,,
dead-time-000,251,30.120000,detector-primary,1.63757737053e-15,arbitrary_unit,,,
dead-time-000,252,30.240000,detector-primary,3.91669221167e-16,arbitrary_unit,,,
dead-time-000,253,30.360000,detector-primary,9.11115269215e-17,arbitrary_unit,,,
dead-time-000,254,30.480000,detector-primary,2.06140568732e-17,arbitrary_unit,,,
dead-time-000,255,30.600000,detector-primary,4.53617581994e-18,arbitrary_unit,,,
dead-time-000,256,30.720000,detector-primary,9.70850934501e-19,arbitrary_unit,,,
dead-time-000,257,30.840000,detector-primary,2.02093102474e-19,arbitrary_unit,,,
dead-time-000,258,30.960000,detector-primary,4.09153898544e-20,arbitrary_unit,,,
dead-time-000,259,31.080000,detector-primary,8.05671795787e-21,arbitrary_unit,,,
dead-time-000,260,31.200000,detector-primary,1.54299987837e-21,arbitrary_unit,,,
dead-time-000,261,31.320000,detector-primary,2.8741530283e-22,arbitrary_unit,,,
dead-time-000,262,31.440000,detector-primary,5.20703081237e-23,arbitrary_unit,,,
dead-time-000,263,31.560000,detector-primary,9.1750126578e-24,arbitrary_unit,,,
dead-time-000,264,31.680000,detector-primary,1.57238705933e-24,arbitrary_unit,,,
dead-time-000,265,31.800000,detector-primary,2.62088831275e-25,arbitrary_unit,,,
dead-time-000,266,31.920000,detector-primary,4.24887379974e-26,arbitrary_unit,,,
dead-time-000,267,32.040000,detector-primary,6.69939236368e-27,arbitrary_unit,,,
dead-time-000,268,32.160000,detector-primary,1.02738509381e-27,arbitrary_unit,,,
dead-time-000,269,32.280000,detector-primary,1.53238316157e-28,arbitrary_unit,,,
dead-time-000,270,32.400000,detector-primary,2.22299121465e-29,arbitrary_unit,,,
dead-time-000,271,32.520000,detector-primary,3.13649345745e-30,arbitrary_unit,,,
dead-time-000,272,32.640000,detector-primary,4.30414892802e-31,arbitrary_unit,,,
dead-time-000,273,32.760000,detector-primary,5.74468815435e-32,arbitrary_unit,,,
dead-time-000,274,32.880000,detector-primary,7.45730474672e-33,arbitrary_unit,,,
dead-time-000,275,33.000000,detector-primary,9.41528755137e-34,arbitrary_unit,,,
dead-time-000,276,33.120000,detector-primary,1.15616961036e-34,arbitrary_unit,,,
dead-time-000,277,33.240000,detector-primary,1.38084768385e-35,arbitrary_unit,,,
dead-time-000,278,33.360000,detector-primary,1.60400702557e-36,arbitrary_unit,,,
dead-time-000,279,33.480000,detector-primary,1.81218704299e-37,arbitrary_unit,,,
dead-time-000,280,33.600000,detector-primary,1.99129700266e-38,arbitrary_unit,,,
dead-time-000,281,33.720000,detector-primary,2.12816513276e-39,arbitrary_unit,,,
dead-time-000,282,33.840000,detector-primary,2.21213115092e-40,arbitrary_unit,,,
dead-time-000,283,33.960000,detector-primary,2.23641647944e-41,arbitrary_unit,,,
dead-time-000,284,34.080000,detector-primary,2.19902800633e-42,arbitrary_unit,,,
dead-time-000,285,34.200000,detector-primary,2.10302822556e-43,arbitrary_unit,,,
dead-time-000,286,34.320000,detector-primary,1.95612096196e-44,arbitrary_unit,,,
dead-time-000,287,34.440000,detector-primary,1.76963042688e-45,arbitrary_unit,,,
dead-time-000,288,34.560000,detector-primary,1.55706130185e-46,arbitrary_unit,,,
dead-time-000,289,34.680000,detector-primary,1.33249353266e-47,arbitrary_unit,,,
dead-time-000,290,34.800000,detector-primary,1.10907463491e-48,arbitrary_unit,,,
dead-time-000,291,34.920000,detector-primary,8.97827079972e-50,arbitrary_unit,,,
dead-time-000,292,35.040000,detector-primary,7.06904737399e-51,arbitrary_unit,,,
dead-time-000,293,35.160000,detector-primary,5.41334054014e-52,arbitrary_unit,,,
dead-time-000,294,35.280000,detector-primary,4.03186580668e-53,arbitrary_unit,,,
dead-time-000,295,35.400000,detector-primary,2.92067379431e-54,arbitrary_unit,,,
dead-time-000,296,35.520000,detector-primary,2.05776749811e-55,arbitrary_unit,,,
dead-time-000,297,35.640000,detector-primary,1.41008670272e-56,arbitrary_unit,,,
dead-time-000,298,35.760000,detector-primary,9.39791678827e-58,arbitrary_unit,,,
dead-time-000,299,35.880000,detector-primary,6.09191223499e-59,arbitrary_unit,,,
dead-time-000,300,36.000000,detector-primary,3.84071379114e-60,arbitrary_unit,,,
dead-time-000,301,36.120000,detector-primary,2.35508461971e-61,arbitrary_unit,,,
dead-time-000,302,36.240000,detector-primary,1.40455047828e-62,arbitrary_unit,,,
dead-time-000,303,36.360000,detector-primary,8.1471263589e-64,arbitrary_unit,,,
dead-time-000,304,36.480000,detector-primary,4.59629417218e-65,arbitrary_unit,,,
dead-time-000,305,36.600000,detector-primary,2.52201372412e-66,arbitrary_unit,,,
dead-time-000,306,36.720000,detector-primary,1.34593268217e-67,arbitrary_unit,,,
dead-time-000,307,36.840000,detector-primary,6.98611123893e-69,arbitrary_unit,,,
dead-time-000,308,36.960000,detector-primary,3.52682506517e-70,arbitrary_unit,,,
dead-time-000,309,37.080000,detector-primary,1.73168384399e-71,arbitrary_unit,,,
dead-time-000,310,37.200000,detector-primary,8.26969621254e-73,arbitrary_unit,,,
dead-time-000,311,37.320000,detector-primary,3.84102179342e-74,arbitrary_unit,,,
dead-time-000,312,37.440000,detector-primary,1.73516289051e-75,arbitrary_unit,,,
dead-time-000,313,37.560000,detector-primary,7.62377367461e-77,arbitrary_unit,,,
dead-time-000,314,37.680000,detector-primary,3.25788690061e-78,arbitrary_unit,,,
dead-time-000,315,37.800000,detector-primary,1.35406114553e-79,arbitrary_unit,,,
dead-time-000,316,37.920000,detector-primary,5.47364734721e-81,arbitrary_unit,,,
dead-time-000,317,38.040000,detector-primary,2.15204632207e-82,arbitrary_unit,,,
dead-time-000,318,38.160000,detector-primary,8.22929595034e-84,arbitrary_unit,,,
dead-time-000,319,38.280000,detector-primary,3.0606242261e-85,arbitrary_unit,,,
dead-time-000,320,38.400000,detector-primary,1.10711722139e-86,arbitrary_unit,,,
dead-time-000,321,38.520000,detector-primary,3.89505384334e-88,arbitrary_unit,,,
dead-time-000,322,38.640000,detector-primary,1.33281413242e-89,arbitrary_unit,,,
dead-time-000,323,38.760000,detector-primary,4.43569807238e-91,arbitrary_unit,,,
dead-time-000,324,38.880000,detector-primary,1.43578902538e-92,arbitrary_unit,,,
dead-time-000,325,39.000000,detector-primary,4.52017809326e-94,arbitrary_unit,,,
dead-time-000,326,39.120000,detector-primary,1.38406576775e-95,arbitrary_unit,,,
dead-time-000,327,39.240000,detector-primary,4.12186888434e-97,arbitrary_unit,,,
dead-time-000,328,39.360000,detector-primary,1.19389980918e-98,arbitrary_unit,,,
dead-time-000,329,39.480000,detector-primary,3.36339486738e-100,arbitrary_unit,,,
dead-time-000,330,39.600000,detector-primary,9.21561017971e-102,arbitrary_unit,,,
dead-time-000,331,39.720000,detector-primary,2.45587692693e-103,arbitrary_unit,,,
dead-time-000,332,39.840000,detector-primary,6.36539511356e-105,arbitrary_unit,,,
dead-time-000,333,39.960000,detector-primary,1.6046502876e-106,arbitrary_unit,,,
